0.5	-186.157211	-191.894516	-186.889633	-184.631332	-186.645493	-188.781723	-187.866196	-189.57518	-187.43895	-188.598618	-190.490707	-188.232407	-185.363754	-185.424789	-187.805161	-181.823715	-183.105453	-189.880356	-188.415512	-190.673813	-186.157211	-190.002426	-192.749008	-185.180649	-189.331039	-190.978989	-185.424789	-186.645493	-189.941391	-201.049789	-183.65477	-183.288559	-179.565414	-184.265121	-187.805161	-186.218246	-185.974106	-185.241684	-189.331039	-186.401352	-198.364243	-182.495102	-188.720688	-184.631332	-186.889633	-187.316879	-188.476547	-184.387192	-185.363754	-187.255844	-185.180649	-193.35936	-188.659653	-181.701645	-188.903793	-189.819321	-193.48143	-189.57518	-184.692368	-185.302719	-206.603989	-209.167465	-190.063461	-185.424789	-185.485825	-185.302719	-188.171371	-187.68309	-194.152817	-193.115219	-188.781723	-196.289047	-192.016586	-189.025864	-186.706528	-182.311996	-184.326157	-191.772446	-189.025864	-189.941391	-190.673813	-191.955551	-190.734848	-189.758286	-185.058578	-189.941391	-191.711411	-188.293442	-195.922836	-202.026352	-186.645493	-192.138657	-187.255844	-189.270004	-183.65477	-185.180649	-189.758286	-206.909164	-185.54686	-186.340317
0.55	-185.791	-192.260727	-187.377914	-185.852036	-184.448227	-189.880356	-187.988266	-189.331039	-187.194809	-187.927231	-191.406235	-187.866196	-184.448227	-184.082016	-188.049301	-181.457504	-183.5327	-191.3452	-189.147934	-189.514145	-185.180649	-187.316879	-193.176254	-185.607895	-188.171371	-191.528305	-184.570297	-185.852036	-189.941391	-201.538071	-183.837875	-184.020981	-180.480942	-184.082016	-187.805161	-185.302719	-185.974106	-185.180649	-189.880356	-186.523422	-197.570786	-182.006821	-188.415512	-184.265121	-187.68309	-187.316879	-188.903793	-182.983383	-185.974106	-186.706528	-184.875473	-193.115219	-188.232407	-179.931625	-187.927231	-190.246567	-191.284164	-188.842758	-184.265121	-184.326157	-206.054672	-208.98436	-190.734848	-185.363754	-184.936508	-184.814438	-187.194809	-188.049301	-192.504868	-191.711411	-188.842758	-195.068344	-191.58934	-188.598618	-186.096176	-184.570297	-184.082016	-190.307602	-191.223129	-188.842758	-191.101059	-191.3452	-191.3452	-189.880356	-185.302719	-190.673813	-192.382797	-187.805161	-195.007309	-204.650864	-186.096176	-191.3452	-187.255844	-188.964828	-183.410629	-185.241684	-188.720688	-208.251938	-187.43895	-186.096176
0.6	-186.279282	-192.871078	-187.866196	-185.791	-183.410629	-190.734848	-187.133774	-188.781723	-188.232407	-186.523422	-192.504868	-187.866196	-183.77684	-184.082016	-187.133774	-181.518539	-183.898911	-191.711411	-188.964828	-189.819321	-184.997543	-186.523422	-193.176254	-186.096176	-187.194809	-190.185532	-183.715805	-184.997543	-190.612778	-200.195297	-184.448227	-184.936508	-181.030258	-185.241684	-187.927231	-185.66893	-184.814438	-185.54686	-188.537582	-186.767563	-197.998032	-182.311996	-187.499985	-184.326157	-188.049301	-187.377914	-189.69725	-183.593735	-187.499985	-187.316879	-185.607895	-192.199692	-188.537582	-179.62645	-187.56102	-189.941391	-188.415512	-187.988266	-184.875473	-183.77684	-207.153305	-210.144028	-189.636215	-185.54686	-183.410629	-185.791	-187.011703	-189.270004	-190.185532	-190.124496	-190.124496	-195.190414	-191.223129	-187.133774	-185.729965	-187.072739	-185.302719	-188.476547	-193.786606	-188.110336	-190.612778	-191.46727	-192.321762	-188.171371	-185.607895	-190.978989	-193.176254	-186.035141	-194.885239	-207.336411	-185.66893	-191.101059	-186.950668	-189.331039	-183.65477	-187.011703	-188.293442	-207.641586	-188.964828	-184.997543
0.65	-188.354477	-192.993149	-187.43895	-184.814438	-184.265121	-191.040024	-186.401352	-189.45311	-188.903793	-185.852036	-192.443832	-187.43895	-184.326157	-184.753403	-185.974106	-181.274399	-185.607895	-190.734848	-187.927231	-191.3452	-185.119614	-188.110336	-192.321762	-185.54686	-186.767563	-188.232407	-183.593735	-185.058578	-191.3452	-199.096664	-184.753403	-185.485825	-182.128891	-186.218246	-187.68309	-185.241684	-183.837875	-186.279282	-187.255844	-185.607895	-199.340805	-183.044418	-187.072739	-184.936508	-188.293442	-187.194809	-190.368637	-184.753403	-189.270004	-187.866196	-186.706528	-190.734848	-188.354477	-180.725082	-187.255844	-189.57518	-186.584457	-187.316879	-185.974106	-183.898911	-208.190903	-210.144028	-188.171371	-185.54686	-184.265121	-185.607895	-186.706528	-191.46727	-189.331039	-189.880356	-190.734848	-195.617661	-190.429672	-186.035141	-185.180649	-188.049301	-186.889633	-187.43895	-194.457993	-187.56102	-188.659653	-191.833481	-193.298325	-186.218246	-185.607895	-190.734848	-193.969711	-184.814438	-196.166977	-208.374008	-185.66893	-191.101059	-186.767563	-189.208969	-182.922348	-188.659653	-188.354477	-204.772934	-188.781723	-184.387192
0.7	-190.734848	-192.871078	-187.805161	-185.424789	-185.913071	-189.69725	-186.706528	-190.307602	-189.941391	-185.485825	-191.58934	-187.68309	-184.753403	-184.875473	-184.753403	-181.030258	-187.499985	-188.781723	-186.645493	-191.406235	-184.814438	-189.392075	-190.551743	-186.340317	-187.68309	-188.049301	-185.180649	-185.974106	-190.612778	-199.096664	-183.77684	-185.974106	-183.410629	-185.791	-187.194809	-184.143051	-184.143051	-186.035141	-186.523422	-185.241684	-200.439438	-183.65477	-187.072739	-185.363754	-189.758286	-186.279282	-191.162094	-186.401352	-190.307602	-188.476547	-186.767563	-188.842758	-188.293442	-182.128891	-187.011703	-189.880356	-186.157211	-186.584457	-186.279282	-183.837875	-208.557114	-208.435043	-187.072739	-183.593735	-186.279282	-184.570297	-186.035141	-192.687973	-189.514145	-189.514145	-190.551743	-195.434555	-189.819321	-185.485825	-185.241684	-188.537582	-187.866196	-188.110336	-194.519028	-188.049301	-187.927231	-191.284164	-191.3452	-185.180649	-185.54686	-189.514145	-193.054184	-184.631332	-196.960434	-207.031235	-185.66893	-191.711411	-185.485825	-189.636215	-181.76268	-188.903793	-188.476547	-202.636703	-188.537582	-184.692368
0.75	-192.443832	-193.420395	-189.147934	-185.913071	-186.218246	-188.842758	-187.622055	-190.856918	-190.002426	-184.875473	-190.246567	-188.659653	-185.119614	-184.570297	-184.326157	-182.128891	-188.293442	-187.194809	-186.340317	-189.514145	-184.997543	-189.331039	-189.147934	-188.537582	-190.185532	-189.270004	-187.43895	-186.889633	-190.307602	-199.1577	-182.800278	-185.974106	-184.143051	-184.265121	-187.194809	-184.020981	-184.753403	-184.875473	-186.157211	-186.584457	-200.378403	-183.5327	-187.316879	-185.119614	-190.978989	-184.387192	-191.650375	-187.622055	-191.162094	-189.514145	-185.729965	-189.025864	-190.185532	-182.434067	-186.096176	-189.819321	-187.499985	-186.828598	-185.791	-182.983383	-207.458481	-206.726059	-187.072739	-181.091293	-186.706528	-183.898911	-186.401352	-192.626938	-190.978989	-190.368637	-189.636215	-195.49559	-188.232407	-186.340317	-185.66893	-188.842758	-189.69725	-189.331039	-194.519028	-189.086899	-188.720688	-192.443832	-188.415512	-185.058578	-185.913071	-186.889633	-191.46727	-185.54686	-196.350082	-204.956039	-185.913071	-192.810043	-185.791	-189.636215	-181.213364	-188.598618	-188.293442	-203.002914	-188.232407	-184.936508
0.8	-192.565903	-193.725571	-190.490707	-184.936508	-185.974106	-187.805161	-188.537582	-189.147934	-189.270004	-185.54686	-189.086899	-189.270004	-186.035141	-184.631332	-185.058578	-182.983383	-188.659653	-187.56102	-186.462387	-189.880356	-186.096176	-189.819321	-190.429672	-189.636215	-192.932114	-190.673813	-188.293442	-187.622055	-194.396957	-199.340805	-183.044418	-186.706528	-184.143051	-182.617172	-187.194809	-186.279282	-184.753403	-183.65477	-185.852036	-188.964828	-198.974594	-183.471664	-186.584457	-185.729965	-190.002426	-184.570297	-192.321762	-187.866196	-191.955551	-191.894516	-185.363754	-190.368637	-194.519028	-181.701645	-186.401352	-190.551743	-189.57518	-187.43895	-185.058578	-182.922348	-205.444321	-206.481918	-188.598618	-180.786118	-185.791	-184.570297	-188.171371	-191.528305	-194.030746	-192.077621	-187.68309	-196.594223	-187.805161	-186.828598	-186.462387	-188.415512	-191.894516	-189.392075	-193.48143	-188.232407	-189.147934	-195.007309	-188.537582	-185.852036	-186.767563	-184.631332	-190.734848	-187.43895	-195.861801	-203.002914	-186.279282	-193.298325	-187.194809	-189.57518	-182.617172	-187.805161	-188.293442	-204.650864	-188.537582	-185.241684
0.85	-192.626938	-195.25145	-192.138657	-184.570297	-186.828598	-186.157211	-188.476547	-187.56102	-189.208969	-187.133774	-189.208969	-191.711411	-187.68309	-184.814438	-185.974106	-182.800278	-189.514145	-189.636215	-186.706528	-192.443832	-187.194809	-190.856918	-193.298325	-189.758286	-194.824203	-192.321762	-188.171371	-187.622055	-205.688461	-199.340805	-183.837875	-188.232407	-185.180649	-181.579575	-186.340317	-189.758286	-183.837875	-183.898911	-185.852036	-190.795883	-198.059067	-184.631332	-186.584457	-186.035141	-188.964828	-187.316879	-191.162094	-188.354477	-195.37352	-195.739731	-186.767563	-192.443832	-198.486313	-182.189926	-187.316879	-194.213852	-191.528305	-188.598618	-186.279282	-184.448227	-203.613266	-207.09227	-191.040024	-182.678207	-183.898911	-186.828598	-190.490707	-191.223129	-197.204575	-193.115219	-186.462387	-197.448715	-191.284164	-187.988266	-188.110336	-188.232407	-195.922836	-190.490707	-192.321762	-187.927231	-189.45311	-198.181137	-193.6035	-187.56102	-188.049301	-186.462387	-192.932114	-189.086899	-196.533188	-202.697739	-188.903793	-195.068344	-189.57518	-190.368637	-186.279282	-187.255844	-189.636215	-206.176743	-190.246567	-186.279282
0.9	-193.48143	-202.331528	-195.25145	-185.302719	-188.781723	-185.119614	-187.866196	-188.598618	-191.406235	-189.392075	-192.382797	-197.570786	-190.612778	-185.485825	-186.523422	-182.434067	-191.162094	-192.077621	-188.598618	-198.608383	-189.758286	-193.664536	-195.861801	-189.819321	-195.190414	-197.26561	-188.293442	-187.133774	-222.83934	-200.073227	-186.584457	-191.3452	-191.040024	-182.739243	-185.974106	-195.129379	-183.959946	-187.377914	-187.56102	-192.687973	-200.134262	-190.673813	-189.208969	-185.302719	-190.551743	-190.368637	-190.246567	-189.941391	-201.599106	-201.965317	-190.917953	-196.594223	-198.791489	-184.509262	-188.171371	-200.195297	-192.993149	-190.185532	-189.57518	-189.147934	-203.247055	-208.068832	-192.932114	-186.706528	-184.387192	-189.69725	-192.871078	-192.871078	-198.120102	-194.763168	-188.781723	-198.059067	-201.17186	-190.429672	-193.115219	-187.927231	-202.697739	-195.068344	-194.519028	-190.124496	-191.46727	-198.181137	-201.416	-190.368637	-189.270004	-193.6035	-197.998032	-190.795883	-197.38768	-203.674301	-195.922836	-198.181137	-190.734848	-191.223129	-190.612778	-188.964828	-193.908676	-207.885727	-192.382797	-189.147934
0.95	-197.204575	-217.224106	-201.965317	-188.903793	-190.612778	-184.936508	-187.56102	-190.124496	-196.350082	-191.162094	-199.27977	-207.09227	-193.725571	-187.377914	-186.706528	-182.983383	-192.077621	-194.457993	-191.711411	-210.021957	-195.190414	-198.242172	-197.326645	-191.772446	-194.763168	-207.824692	-190.307602	-188.110336	-242.12645	-203.369125	-191.162094	-195.739731	-201.477036	-186.157211	-187.377914	-201.965317	-185.485825	-192.932114	-190.185532	-196.350082	-206.726059	-202.148422	-194.457993	-186.645493	-195.861801	-193.969711	-192.626938	-192.565903	-212.219223	-209.838852	-197.570786	-204.833969	-197.38768	-187.866196	-189.392075	-208.007797	-196.350082	-191.528305	-193.725571	-194.885239	-204.711899	-211.364731	-194.519028	-192.199692	-187.622055	-193.35936	-194.824203	-198.364243	-196.105942	-197.26561	-195.434555	-200.012192	-217.407211	-193.48143	-201.477036	-187.927231	-211.853012	-202.392563	-199.584946	-194.885239	-196.166977	-195.678696	-210.327133	-193.6035	-191.162094	-203.06395	-205.139145	-192.871078	-197.875961	-205.20018	-207.824692	-203.247055	-190.429672	-191.58934	-196.044907	-194.641098	-199.218735	-211.547836	-195.007309	-195.434555
1	-203.735336	-235.351547	-209.960922	-194.641098	-192.382797	-187.56102	-188.842758	-192.016586	-201.965317	-192.810043	-208.190903	-218.322739	-197.38768	-190.185532	-187.744125	-185.058578	-192.382797	-195.739731	-195.190414	-223.327621	-205.20018	-203.18602	-199.707016	-193.542465	-194.946274	-223.022446	-196.960434	-190.978989	-261.169403	-210.87645	-197.448715	-201.049789	-214.416489	-189.69725	-191.58934	-209.533676	-187.43895	-197.814926	-192.565903	-201.049789	-218.444809	-217.468246	-201.29393	-189.57518	-204.406723	-197.26561	-199.645981	-196.411118	-225.830063	-217.651352	-205.20018	-217.895493	-196.289047	-191.101059	-191.284164	-215.698227	-201.599106	-194.274887	-197.143539	-200.927719	-209.899887	-219.299301	-196.105942	-197.326645	-192.077621	-197.143539	-196.777328	-206.787094	-194.335922	-200.195297	-204.895004	-203.796371	-235.412582	-195.434555	-210.327133	-188.903793	-222.228989	-211.791977	-204.895004	-200.012192	-202.758774	-194.396957	-219.482407	-198.364243	-193.725571	-211.914047	-212.89061	-193.908676	-199.27977	-207.519516	-222.106918	-208.618149	-191.955551	-191.406235	-203.552231	-203.124985	-204.467758	-216.91893	-199.340805	-203.552231
1.05	-209.899887	-251.892075	-217.407211	-201.721176	-194.946274	-193.298325	-192.749008	-194.457993	-207.275375	-196.105942	-216.125473	-227.722153	-200.378403	-191.894516	-189.208969	-187.866196	-193.48143	-196.899399	-197.875961	-234.619125	-217.712387	-209.045395	-203.247055	-194.763168	-195.983871	-241.027817	-207.336411	-194.641098	-276.672333	-219.482407	-204.589828	-207.641586	-226.62352	-193.176254	-198.852524	-216.430649	-189.69725	-202.209457	-194.030746	-205.566391	-233.337387	-232.666	-210.144028	-193.664536	-212.646469	-199.951157	-207.885727	-200.927719	-240.112289	-224.060043	-212.585434	-234.374985	-197.021469	-193.298325	-193.35936	-220.886215	-207.885727	-197.631821	-200.134262	-207.031235	-219.665512	-232.788071	-196.228012	-201.17186	-196.289047	-200.805649	-198.242172	-214.721664	-193.786606	-202.941879	-213.623032	-209.350571	-252.380356	-195.129379	-219.177231	-191.833481	-231.567368	-221.069321	-210.327133	-205.871567	-210.021957	-195.983871	-227.111801	-203.18602	-196.777328	-218.68895	-219.604477	-193.542465	-201.904282	-211.242661	-234.985336	-213.745102	-197.143539	-191.650375	-212.646469	-211.242661	-209.716782	-224.121078	-204.895004	-210.754379
1.1	-213.806137	-264.221161	-223.388657	-208.618149	-199.584946	-198.608383	-195.922836	-196.594223	-212.463364	-200.439438	-222.656235	-234.985336	-203.430161	-192.932114	-190.673813	-190.002426	-196.105942	-197.326645	-199.340805	-242.919907	-228.149399	-216.247543	-207.09227	-197.26561	-196.533188	-258.544891	-217.407211	-197.50975	-287.41452	-226.013168	-211.12059	-212.951645	-235.168442	-195.678696	-207.824692	-222.106918	-191.406235	-206.9702	-196.044907	-208.740219	-246.765121	-245.178207	-220.94725	-197.875961	-219.909653	-201.110825	-215.087875	-205.261215	-253.112778	-229.431137	-218.078598	-248.718246	-197.448715	-194.213852	-193.847641	-222.71727	-214.050278	-199.035629	-203.979477	-214.416489	-230.712875	-250.06102	-196.411118	-204.101547	-199.40184	-203.979477	-199.035629	-220.886215	-193.847641	-205.749496	-220.581039	-216.369614	-265.99118	-194.152817	-229.064926	-195.434555	-238.098129	-228.027328	-214.721664	-213.684067	-216.003403	-199.096664	-233.093246	-206.115707	-199.096664	-225.341782	-226.806625	-193.725571	-205.383286	-216.125473	-245.605453	-217.956528	-204.040512	-193.420395	-221.618637	-218.81102	-213.439926	-232.910141	-211.181625	-217.102036
